countryname,countrycode,group,gwgroupid,years,religiousminority,lingualculturalminority,economicdisadvantage,cumulativeindex,size,polityscore,conflictlevel,status,numericstatus,reg_aut
Sri Lanka,780,Moors (Muslims),7.80E+07,2006,1,1,1,3,0.08,6,3,POWERLESS,3,FALSE
Sri Lanka,780,Moors (Muslims),7.80E+07,2007,1,1,1,3,0.08,6,3,POWERLESS,3,FALSE
Sri Lanka,780,Moors (Muslims),7.80E+07,2008,1,1,1,3,0.08,6,3,POWERLESS,3,FALSE
Sri Lanka,780,Moors (Muslims),7.80E+07,2009,1,1,1,3,0.08,5,3,POWERLESS,3,FALSE
Sri Lanka,780,Moors (Muslims),7.80E+07,2010,1,1,1,3,0.08,3,1,POWERLESS,3,FALSE
Sri Lanka,780,Moors (Muslims),7.80E+07,2011,1,1,1,3,0.08,3,1,POWERLESS,3,FALSE
Sri Lanka,780,Moors (Muslims),7.80E+07,2012,1,1,1,3,0.08,3,1,POWERLESS,3,FALSE
Sri Lanka,780,Moors (Muslims),7.80E+07,2013,1,1,1,3,0.08,3,1,POWERLESS,3,FALSE
India,750,Naga,7.50E+07,1947,1,1,1,3,0.002009,,0,POWERLESS,3,FALSE
India,750,Naga,7.50E+07,1948,1,1,1,3,0.002009,,0,POWERLESS,3,FALSE
India,750,Naga,7.50E+07,1949,1,1,1,3,0.002,,0,POWERLESS,3,FALSE
India,750,Naga,7.50E+07,1950,1,1,1,3,0.002,9,0,POWERLESS,3,FALSE
India,750,Naga,7.50E+07,1951,1,1,1,3,0.002,9,0,POWERLESS,3,FALSE
India,750,Naga,7.50E+07,1952,1,1,1,3,0.002,9,0,POWERLESS,3,FALSE
India,750,Naga,7.50E+07,1953,1,1,1,3,0.002,9,0,POWERLESS,3,FALSE
India,750,Naga,7.50E+07,1954,1,1,1,3,0.002,9,0,POWERLESS,3,FALSE
India,750,Naga,7.50E+07,1955,1,1,1,3,0.002,9,1,POWERLESS,3,FALSE
India,750,Naga,7.50E+07,1956,1,1,1,3,0.002,9,2,POWERLESS,3,FALSE
India,750,Naga,7.50E+07,1957,1,1,1,3,0.002,9,2,POWERLESS,3,FALSE
India,750,Naga,7.50E+07,1958,1,1,1,3,0.002,9,2,POWERLESS,3,FALSE
India,750,Naga,7.50E+07,1959,1,1,1,3,0.002,9,2,POWERLESS,3,FALSE
India,750,Naga,7.50E+07,1960,1,1,1,3,0.002,9,1,POWERLESS,3,FALSE
India,750,Naga,7.50E+07,1961,1,1,1,3,0.002,9,2,POWERLESS,3,FALSE
India,750,Naga,7.50E+07,1962,1,1,1,3,0.002,9,2,POWERLESS,3,FALSE
India,750,Naga,7.50E+07,1963,1,1,1,3,0.002,9,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1964,1,1,1,3,0.002,9,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1965,1,1,1,3,0.002,9,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1966,1,1,1,3,0.002,9,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1967,1,1,1,3,0.002,9,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1968,1,1,1,3,0.002,9,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1969,1,1,1,3,0.002,9,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1970,1,1,1,3,0.002,9,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1971,1,1,1,3,0.002,9,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1972,1,1,1,3,0.002,9,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1973,1,1,1,3,0.002,9,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1974,1,1,1,3,0.002,9,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1975,1,1,1,3,0.002,7,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1976,1,1,1,3,0.002,7,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1977,1,1,1,3,0.002,8,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1978,1,1,1,3,0.002,8,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1979,1,1,1,3,0.002,8,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1980,1,1,1,3,0.002,8,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1981,1,1,1,3,0.002,8,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1982,1,1,1,3,0.002,8,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1983,1,1,1,3,0.002,8,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1984,1,1,1,3,0.002,8,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1985,1,1,1,3,0.002,8,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1986,1,1,1,3,0.002,8,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1987,1,1,1,3,0.002,8,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1988,1,1,1,3,0.002,8,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1989,1,1,1,3,0.002,8,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1990,1,1,1,3,0.002,8,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1991,1,1,1,3,0.002,8,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1992,1,1,1,3,0.002,8,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1993,1,1,1,3,0.002,8,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1994,1,1,1,3,0.002,8,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1995,1,1,1,3,0.002,9,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1996,1,1,1,3,0.002,9,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1997,1,1,1,3,0.002,9,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1998,1,1,1,3,0.002,9,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,1999,1,1,1,3,0.002,9,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,2000,1,1,1,3,0.002,9,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,2001,1,1,1,3,0.002,9,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,2002,1,1,1,3,0.002,9,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,2003,1,1,0,2,0.002,9,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,2004,1,1,1,3,0.002,9,1,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,2005,1,1,1,3,0.002,9,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,2006,1,1,1,3,0.002,9,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,2007,1,1,1,3,0.002,9,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,2008,1,1,1,3,0.002,9,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,2009,1,1,1,3,0.002,9,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,2010,1,1,1,3,0.002,9,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,2011,1,1,1,3,0.002,9,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,2012,1,1,1,3,0.002,9,2,POWERLESS,3,TRUE
India,750,Naga,7.50E+07,2013,1,1,1,3,0.002,9,2,POWERLESS,3,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1947,0,1,0,1,0.02009,,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1948,0,1,0,1,0.02009,,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1949,0,1,0,1,0.02,,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1950,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1951,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1952,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1953,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1954,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1955,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1956,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1957,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1958,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1959,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1960,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1961,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1962,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1963,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1964,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1965,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1966,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1967,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1968,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1969,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1970,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1971,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1972,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1973,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1974,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1975,0,1,0,1,0.02,7,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1976,0,1,0,1,0.02,7,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1977,0,1,0,1,0.02,8,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1978,0,1,0,1,0.02,8,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1979,0,1,0,1,0.02,8,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1980,0,1,0,1,0.02,8,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1981,0,1,0,1,0.02,8,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1982,0,1,0,1,0.02,8,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1983,0,1,0,1,0.02,8,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1984,0,1,0,1,0.02,8,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1985,0,1,0,1,0.02,8,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1986,0,1,0,1,0.02,8,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1987,0,1,0,1,0.02,8,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1988,0,1,0,1,0.02,8,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1989,0,1,0,1,0.02,8,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1990,0,1,0,1,0.02,8,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1991,0,1,0,1,0.02,8,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1992,0,1,0,1,0.02,8,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1993,0,1,0,1,0.02,8,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1994,0,1,0,1,0.02,8,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1995,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1996,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1997,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1998,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,1999,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,2000,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,2001,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,2002,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,2003,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,2004,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,2005,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,2006,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,2007,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,2008,0,1,0,1,0.02,9,2,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,2009,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,2010,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,2011,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,2012,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Oriya (non-SC/ST/OBCs),7.50E+07,2013,0,1,0,1,0.02,9,0,JUNIOR PARTNER,4,TRUE
India,750,Other Backward Classes (Castes),7.50E+07,1947,1,1,1,3,0,,0,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1948,1,1,1,3,0,,3,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1949,1,1,1,3,0,,3,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1950,1,1,1,3,0,9,3,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1951,1,1,1,3,0,9,3,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1952,1,1,1,3,0,9,1,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1953,1,1,1,3,0,9,1,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1954,1,1,1,3,0,9,1,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1955,1,1,1,3,0,9,1,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1956,1,1,1,3,0,9,1,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1957,1,1,1,3,0,9,1,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1958,1,1,1,3,0,9,1,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1959,1,1,1,3,0,9,1,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1960,1,1,1,3,0,9,1,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1961,1,1,1,3,0,9,1,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1962,1,1,1,3,0,9,1,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1963,1,1,1,3,0,9,1,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1964,1,1,1,3,0,9,1,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1965,1,1,1,3,0,9,1,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1966,1,1,1,3,0,9,1,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1967,1,1,1,3,0,9,1,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1968,1,1,1,3,0,9,2,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1969,1,1,1,3,0,9,2,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1970,1,1,1,3,0,9,2,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1971,1,1,1,3,0,9,2,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1972,1,1,1,3,0,9,1,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1973,1,1,1,3,0,9,1,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1974,1,1,1,3,0,9,1,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1975,1,1,1,3,0,7,1,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1976,1,1,1,3,0,7,1,IRRELEVANT,1,
India,750,Other Backward Classes (Castes),7.50E+07,1977,1,1,1,3,0.134,8,1,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1978,1,1,1,3,0.134,8,1,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1979,1,1,1,3,0.134,8,1,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1980,1,1,1,3,0.134,8,1,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1981,1,1,1,3,0.134,8,1,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1982,1,1,1,3,0.134,8,1,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1983,1,1,1,3,0.134,8,1,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1984,1,1,1,3,0.134,8,1,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1985,1,1,1,3,0.134,8,1,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1986,1,1,1,3,0.134,8,1,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1987,1,1,1,3,0.134,8,1,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1988,1,1,1,3,0.134,8,1,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1989,1,1,1,3,0.134,8,1,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1990,1,1,1,3,0.134,8,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1991,1,1,1,3,0.134,8,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1992,1,1,1,3,0.134,8,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1993,1,1,1,3,0.134,8,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1994,1,1,1,3,0.134,8,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1995,1,1,1,3,0.134,9,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1996,1,1,1,3,0.134,9,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1997,1,1,1,3,0.134,9,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1998,1,1,1,3,0.134,9,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,1999,1,1,1,3,0.134,9,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,2000,1,1,1,3,0.134,9,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,2001,1,1,1,3,0.134,9,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,2002,1,1,1,3,0.134,9,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,2003,1,1,1,3,0.134,9,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,2004,1,1,1,3,0.134,9,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,2005,1,1,1,3,0.134,9,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,2006,1,1,1,3,0.134,9,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,2007,1,1,1,3,0.134,9,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,2008,1,1,1,3,0.134,9,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,2009,1,1,1,3,0.134,9,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,2010,1,1,1,3,0.134,9,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,2011,1,1,1,3,0.134,9,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,2012,1,1,1,3,0.134,9,2,JUNIOR PARTNER,4,FALSE
India,750,Other Backward Classes (Castes),7.50E+07,2013,1,1,1,3,0.134,9,2,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1947,1,1,1,3,0.11552,,3,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1948,1,1,1,3,0.11552,,3,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1949,1,1,1,3,0.115,,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1950,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1951,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1952,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1953,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1954,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1955,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1956,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1957,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1958,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1959,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1960,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1961,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1962,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1963,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1964,1,1,1,3,0.115,9,2,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1965,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1966,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1967,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1968,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1969,1,1,1,3,0.115,9,2,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1970,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1971,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1972,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1973,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1974,1,1,1,3,0.115,9,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1975,1,1,1,3,0.115,7,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1976,1,1,1,3,0.115,7,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1977,1,1,1,3,0.115,8,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1978,1,1,1,3,0.115,8,0,JUNIOR PARTNER,4,FALSE
India,750,Other Muslims,7.50E+07,1979,1,1,1,3,0.115,8,0,JUNIOR PARTNER,4,FALSE
